incident_id,date,city_or_county,n_killed,n_injured,total,month,day,weekday,year,latitude,longitude
102304,2014-01-30,El Centro,1,0,1,Jan,30,Thursday,2014,32.7993,-115.561
102774,2014-01-30,Oakland,0,0,0,Jan,30,Thursday,2014,37.8038,-122.23899999999999
102861,2014-01-30,Visalia,0,0,0,Jan,30,Thursday,2014,36.3099,-119.322
110450,2014-01-30,San Francisco,0,0,0,Jan,30,Thursday,2014,37.6213,-122.37899999999999
102310,2014-01-30,Santa Clarita,1,0,1,Jan,30,Thursday,2014,34.416,-118.459
102324,2014-01-30,Kearny Mesa,0,0,0,Jan,30,Thursday,2014,32.8328,-117.15299999999999
102317,2014-01-30,San Francisco,0,2,2,Jan,30,Thursday,2014,37.7566,-122.395
102560,2014-01-31,Santa Clarita,1,0,1,Jan,31,Friday,2014,34.416,-118.459
102556,2014-01-31,Vista,1,0,1,Jan,31,Friday,2014,33.1681,-117.24799999999999
102866,2014-01-31,Pico Rivera,0,1,1,Jan,31,Friday,2014,33.9833,-118.09700000000001
102868,2014-01-31,Modesto,0,1,1,Jan,31,Friday,2014,37.6074,-121.03
104005,2014-01-31,Desert Hot Springs,0,0,0,Jan,31,Friday,2014,33.9225,-116.441
102754,2014-01-31,La Quinta,0,0,0,Jan,31,Friday,2014,33.675,-116.304
183268,2014-01-31,Vista,1,0,1,Jan,31,Friday,2014,33.1611,-117.242
103373,2014-01-31,Visalia,1,0,1,Jan,31,Friday,2014,36.3087,-119.26100000000001
102856,2014-01-31,Porterville,0,0,0,Jan,31,Friday,2014,36.0613,-119.023
103047,2014-01-31,Fresno,0,1,1,Jan,31,Friday,2014,36.7041,-119.79799999999999
102899,2014-02-01,San Jose,0,1,1,Feb,1,Saturday,2014,37.3249,-121.78399999999999
102839,2014-02-01,Oakland,0,0,0,Feb,1,Saturday,2014,37.7795,-122.219
102879,2014-02-01,La Mesa,0,0,0,Feb,1,Saturday,2014,32.7678,-117.023
103052,2014-02-01,Redding,0,1,1,Feb,1,Saturday,2014,40.5894,-122.35799999999999
102851,2014-02-01,San Francisco,0,1,1,Feb,1,Saturday,2014,37.7329,-122.37899999999999
102844,2014-02-01,Fremont,0,0,0,Feb,1,Saturday,2014,37.5765,-121.977
102873,2014-02-01,San Leandro,0,1,1,Feb,1,Saturday,2014,37.7189,-122.13600000000001
103045,2014-02-01,Oakland,2,0,2,Feb,1,Saturday,2014,37.8162,-122.279
103260,2014-02-02,Vallejo,1,0,1,Feb,2,Sunday,2014,38.0893,-122.235
173111,2014-02-02,Pomona,1,0,1,Feb,2,Sunday,2014,34.0631,-117.78200000000001
107297,2014-02-02,San Francisco,0,0,0,Feb,2,Sunday,2014,37.7994,-122.43799999999999
103057,2014-02-02,San Diego,0,0,0,Feb,2,Sunday,2014,32.8515,-117.25
103049,2014-02-02,Gardena,0,1,1,Feb,2,Sunday,2014,33.8815,-118.295
103352,2014-02-02,La Quinta,0,0,0,Feb,2,Sunday,2014,33.6725,-116.30799999999999
103349,2014-02-02,Temecula,0,0,0,Feb,2,Sunday,2014,33.4723,-117.11399999999999
103740,2014-02-02,Victorville,0,0,0,Feb,2,Sunday,2014,34.5002,-117.29299999999999
103746,2014-02-02,Los Angeles,1,0,1,Feb,2,Sunday,2014,34.0114,-118.345
110648,2014-02-02,Ontario,0,0,0,Feb,2,Sunday,2014,34.056,-117.598
114684,2014-02-02,Pinole,1,0,1,Feb,2,Sunday,2014,38.0041,-122.29299999999999
110655,2014-02-03,Oakland,0,0,0,Feb,3,Monday,2014,37.7126,-122.22
103380,2014-02-03,Boyle Heights,1,1,2,Feb,3,Monday,2014,34.0482,-118.211
104189,2014-02-03,Sacramento,0,2,2,Feb,3,Monday,2014,38.611999999999995,-121.45100000000001
103744,2014-02-03,Los Angeles,0,1,1,Feb,3,Monday,2014,33.9976,-118.265
174313,2014-02-03,Los Angeles,1,0,1,Feb,3,Monday,2014,34.2336,-118.45100000000001
103760,2014-02-03,Dixon,0,1,1,Feb,3,Monday,2014,38.47,-121.82799999999999
103704,2014-02-04,Pico Rivera,0,1,1,Feb,4,Tueday,2014,34.0071,-118.095
104009,2014-02-04,Fresno,1,0,1,Feb,4,Tueday,2014,36.7178,-119.78
104012,2014-02-04,Fresno,0,2,2,Feb,4,Tueday,2014,36.7886,-119.78399999999999
104018,2014-02-04,Hayward,1,0,1,Feb,4,Tueday,2014,37.6824,-122.089
104071,2014-02-04,San Francisco,1,0,1,Feb,4,Tueday,2014,37.7523,-122.397
103767,2014-02-04,Montebello,0,1,1,Feb,4,Tueday,2014,34.0158,-118.1
104016,2014-02-05,Merced,0,0,0,Feb,5,Wednesday,2014,37.336999999999996,-120.48
104284,2014-02-05,Los Angeles,1,1,2,Feb,5,Wednesday,2014,33.9576,-118.29299999999999
104286,2014-02-05,Oxnard,0,1,1,Feb,5,Wednesday,2014,34.2063,-119.16
104007,2014-02-05,Brawley,0,0,0,Feb,5,Wednesday,2014,32.9808,-115.53
104289,2014-02-05,Atwater,0,0,0,Feb,5,Wednesday,2014,37.3688,-120.59200000000001
104291,2014-02-05,San Jacinto,1,0,1,Feb,5,Wednesday,2014,33.773,-116.959
106467,2014-02-06,Richmond,0,0,0,Feb,6,Thursday,2014,37.9308,-122.348
104841,2014-02-06,San Pablo,1,0,1,Feb,6,Thursday,2014,37.959,-122.34899999999999
111199,2014-02-06,Los Angeles,0,0,0,Feb,6,Thursday,2014,33.9416,-118.40899999999999
107269,2014-02-06,Ventura,0,1,1,Feb,6,Thursday,2014,34.2746,-119.229
104581,2014-02-06,Sacramento,0,0,0,Feb,6,Thursday,2014,38.5844,-121.494
105532,2014-02-07,Stockton,1,0,1,Feb,7,Friday,2014,38.0021,-121.291
104740,2014-02-07,Tehachapi,1,0,1,Feb,7,Friday,2014,35.1993,-118.521
104976,2014-02-07,Oroville,0,0,0,Feb,7,Friday,2014,39.4668,-121.52600000000001
107319,2014-02-07,San Francisco,0,1,1,Feb,7,Friday,2014,37.7311,-122.382
104764,2014-02-07,Los Angeles,1,0,1,Feb,7,Friday,2014,33.994,-118.296
105194,2014-02-07,San Francisco,0,0,0,Feb,7,Friday,2014,37.7199,-122.40299999999999
104772,2014-02-07,Sacramento,0,1,1,Feb,7,Friday,2014,38.5844,-121.494
104781,2014-02-07,Paso Robles,1,1,2,Feb,7,Friday,2014,35.6369,-120.655
104762,2014-02-07,Fresno,0,0,0,Feb,7,Friday,2014,36.7468,-119.773
105197,2014-02-07,San Diego,0,1,1,Feb,7,Friday,2014,32.7042,-117.09899999999999
174302,2014-02-07,Los Angeles,1,0,1,Feb,7,Friday,2014,33.9739,-118.22200000000001
104954,2014-02-07,Merced,0,1,1,Feb,7,Friday,2014,37.2999,-120.493
104948,2014-02-07,Los Angeles,1,0,1,Feb,7,Friday,2014,34.0267,-118.273
104952,2014-02-07,Los Angeles,0,0,0,Feb,7,Friday,2014,34.0437,-118.41799999999999
174300,2014-02-08,Baldwin Park,1,0,1,Feb,8,Saturday,2014,34.0679,-117.975
105631,2014-02-08,Oakland,1,0,1,Feb,8,Saturday,2014,37.7417,-122.165
105573,2014-02-09,Hayward,1,1,2,Feb,9,Sunday,2014,37.678000000000004,-122.09899999999999
105587,2014-02-09,San Francisco,0,1,1,Feb,9,Sunday,2014,37.714,-122.443
105593,2014-02-09,Watsonville,1,0,1,Feb,9,Sunday,2014,36.9267,-121.76899999999999
105507,2014-02-09,Whittier,0,1,1,Feb,9,Sunday,2014,33.9442,-118.029
105407,2014-02-09,Stockton,1,0,1,Feb,9,Sunday,2014,37.9169,-121.26100000000001
174295,2014-02-09,Los Angeles,1,0,1,Feb,9,Sunday,2014,33.9776,-118.255
206162,2014-02-09,Helendale,2,0,2,Feb,9,Sunday,2014,34.7439,-117.352
105520,2014-02-09,San Juan Capistrano,2,1,3,Feb,9,Sunday,2014,33.5011,-117.681
105583,2014-02-09,South Gate,0,1,1,Feb,9,Sunday,2014,33.9454,-118.198
105439,2014-02-09,San Pablo,1,0,1,Feb,9,Sunday,2014,37.9694,-122.29299999999999
105393,2014-02-09,San Jose,0,1,1,Feb,9,Sunday,2014,37.3854,-121.837
105683,2014-02-09,Los Angeles,1,2,3,Feb,9,Sunday,2014,34.0618,-118.29
935185,2014-02-10,Oakland,1,0,1,Feb,10,Monday,2014,37.7511,-122.175
181958,2014-02-10,Tustin,1,0,1,Feb,10,Monday,2014,33.7328,-117.816
105437,2014-02-10,Los Angeles,0,2,2,Feb,10,Monday,2014,34.1993,-118.54
105589,2014-02-10,Chula Vista,0,1,1,Feb,10,Monday,2014,32.6035,-117.04299999999999
105591,2014-02-10,San Diego,0,0,0,Feb,10,Monday,2014,32.7116,-117.161
174289,2014-02-10,Los Angeles,1,0,1,Feb,10,Monday,2014,34.1721,-118.432
105580,2014-02-10,Reseda,0,1,1,Feb,10,Monday,2014,34.1939,-118.539
105585,2014-02-10,Long Beach,1,0,1,Feb,10,Monday,2014,33.8747,-118.182
106746,2014-02-11,Corcoran,0,0,0,Feb,11,Tueday,2014,36.0963,-119.584
106020,2014-02-11,Fallbrook,1,0,1,Feb,11,Tueday,2014,33.3582,-117.241
106197,2014-02-11,Gilroy,1,1,2,Feb,11,Tueday,2014,37.0206,-121.602
105735,2014-02-11,Los Angeles,1,0,1,Feb,11,Tueday,2014,34.0183,-118.176
174287,2014-02-11,Commerce,1,0,1,Feb,11,Tueday,2014,34.0144,-118.166
106471,2014-02-11,Delano,1,0,1,Feb,11,Tueday,2014,35.764,-119.24799999999999
106126,2014-02-11,Indio,0,1,1,Feb,11,Tueday,2014,33.7287,-116.21600000000001
106483,2014-02-11,Banning,0,0,0,Feb,11,Tueday,2014,33.9187,-116.88
106654,2014-02-12,San Dimas,0,0,0,Feb,12,Wednesday,2014,34.1066,-117.823
106481,2014-02-12,Oakland,1,3,4,Feb,12,Wednesday,2014,37.7752,-122.221
106742,2014-02-12,Arcata,0,0,0,Feb,12,Wednesday,2014,40.8834,-124.09100000000001
106484,2014-02-12,Calexico,0,0,0,Feb,12,Wednesday,2014,32.6885,-115.494
106749,2014-02-12,Fresno,0,0,0,Feb,12,Wednesday,2014,36.7525,-119.789
106646,2014-02-12,Anderson,0,2,2,Feb,12,Wednesday,2014,40.486999999999995,-122.369
106464,2014-02-12,Hayward,0,0,0,Feb,12,Wednesday,2014,37.5518,-122.314
106243,2014-02-12,Stockton,1,3,4,Feb,12,Wednesday,2014,37.9595,-121.277
106129,2014-02-12,Los Angeles,1,0,1,Feb,12,Wednesday,2014,33.9905,-118.287
107266,2014-02-12,Ventura,1,0,1,Feb,12,Wednesday,2014,34.2946,-119.3
106132,2014-02-12,San Bernardino,1,0,1,Feb,12,Wednesday,2014,34.1365,-117.251
1057043,2014-02-12,Brisbane,0,0,0,Feb,12,Wednesday,2014,37.6883,-122.40700000000001
106751,2014-02-13,West Covina,1,0,1,Feb,13,Thursday,2014,34.0095,-117.885
106476,2014-02-13,Oakland,0,1,1,Feb,13,Thursday,2014,37.8089,-122.213
106482,2014-02-13,Coachella,0,0,0,Feb,13,Thursday,2014,33.6779,-116.185
111280,2014-02-13,Sacramento,0,0,0,Feb,13,Thursday,2014,38.6951,-121.59
174277,2014-02-13,Los Angeles,1,0,1,Feb,13,Thursday,2014,34.0098,-117.885
107264,2014-02-14,Bakersfield,0,0,0,Feb,14,Friday,2014,35.4232,-119.02
106900,2014-02-14,Sacramento,2,0,2,Feb,14,Friday,2014,38.4627,-121.316
106875,2014-02-14,Long Beach,0,1,1,Feb,14,Friday,2014,33.7899,-118.177
107237,2014-02-15,Fairfield,1,0,1,Feb,15,Saturday,2014,38.2556,-122.024
107271,2014-02-15,Downey,1,0,1,Feb,15,Saturday,2014,33.9522,-118.115
107633,2014-02-15,Hemet,0,0,0,Feb,15,Saturday,2014,33.7366,-116.98200000000001
123538,2014-02-15,Perris,0,0,0,Feb,15,Saturday,2014,33.7654,-117.273
107980,2014-02-15,San Francisco,0,1,1,Feb,15,Saturday,2014,37.7126,-122.463
107492,2014-02-15,Santa Ana,1,0,1,Feb,15,Saturday,2014,33.7481,-117.861
107194,2014-02-15,Sacramento,0,1,1,Feb,15,Saturday,2014,38.7978,-120.889
108025,2014-02-16,San Pablo,1,0,1,Feb,16,Sunday,2014,37.9925,-122.329
107904,2014-02-16,Sonora,1,0,1,Feb,16,Sunday,2014,37.9843,-120.303
107386,2014-02-16,La Mirada,1,0,1,Feb,16,Sunday,2014,33.9091,-118.03200000000001
111306,2014-02-16,San Francisco,0,0,0,Feb,16,Sunday,2014,37.6213,-122.37899999999999
107917,2014-02-16,Sacramento,0,1,1,Feb,16,Sunday,2014,38.6238,-121.43799999999999
107642,2014-02-16,Salinas,0,2,2,Feb,16,Sunday,2014,36.6905,-121.59700000000001
107536,2014-02-16,San Jose,0,2,2,Feb,16,Sunday,2014,37.3208,-121.824
107632,2014-02-16,San Francisco,0,1,1,Feb,16,Sunday,2014,37.7848,-122.40799999999999
107591,2014-02-16,Pasadena,1,0,1,Feb,16,Sunday,2014,34.171,-118.149
108411,2014-02-17,Oxnard,1,1,2,Feb,17,Monday,2014,34.2212,-119.194
107896,2014-02-17,San Lorenzo,1,0,1,Feb,17,Monday,2014,37.6826,-122.12200000000001
108408,2014-02-17,Long Beach,0,0,0,Feb,17,Monday,2014,33.8245,-118.185
108030,2014-02-17,Stockton,1,0,1,Feb,17,Monday,2014,37.9951,-121.304
110999,2014-02-17,Colusa,0,1,1,Feb,17,Monday,2014,39.2763,-122.194
108034,2014-02-17,Stockton,1,0,1,Feb,17,Monday,2014,37.9957,-121.302
108022,2014-02-17,Fairfield,0,3,3,Feb,17,Monday,2014,38.2789,-122.006
107900,2014-02-17,Pasadena,1,2,3,Feb,17,Monday,2014,34.1712,-118.152
107902,2014-02-17,Merced,1,0,1,Feb,17,Monday,2014,37.3033,-120.479
107644,2014-02-17,San Diego,0,0,0,Feb,17,Monday,2014,32.5734,-117.036
108028,2014-02-18,Stockton,1,0,1,Feb,18,Tueday,2014,38.0031,-121.29899999999999
107919,2014-02-18,San Diego,1,0,1,Feb,18,Tueday,2014,32.571,-116.919
109751,2014-02-19,Oakdale,1,0,1,Feb,19,Wednesday,2014,37.8018,-120.727
108401,2014-02-19,Banning,0,0,0,Feb,19,Wednesday,2014,33.9349,-116.868
181622,2014-02-19,San Diego,1,0,1,Feb,19,Wednesday,2014,32.5812,-116.904
108406,2014-02-19,Fresno,1,1,2,Feb,19,Wednesday,2014,36.8087,-119.76100000000001
108413,2014-02-19,King City,0,1,1,Feb,19,Wednesday,2014,36.2147,-121.12799999999999
108415,2014-02-19,Greenfield,0,1,1,Feb,19,Wednesday,2014,36.3279,-121.24600000000001
108420,2014-02-19,San Marcos,0,1,1,Feb,19,Wednesday,2014,33.1451,-117.16799999999999
108498,2014-02-19,Inglewood,1,0,1,Feb,19,Wednesday,2014,33.9721,-118.36399999999999
108403,2014-02-19,Fresno,0,0,0,Feb,19,Wednesday,2014,36.7508,-119.772
108418,2014-02-20,Salinas,0,1,1,Feb,20,Thursday,2014,36.7035,-121.65299999999999
108603,2014-02-20,Oakland,0,1,1,Feb,20,Thursday,2014,37.7512,-122.171
108601,2014-02-20,Oakland,0,2,2,Feb,20,Thursday,2014,37.7557,-122.16
108649,2014-02-20,Alturas,4,2,6,Feb,20,Thursday,2014,41.4838,-120.545
186918,2014-02-20,Temecula,0,0,0,Feb,20,Thursday,2014,33.4704,-117.116
108803,2014-02-20,San Jose,1,0,1,Feb,20,Thursday,2014,37.3564,-121.802
174254,2014-02-20,Los Angeles,1,0,1,Feb,20,Thursday,2014,34.0255,-118.314
109156,2014-02-21,Oxnard,1,0,1,Feb,21,Friday,2014,34.1536,-119.18
109159,2014-02-21,Temecula,1,1,2,Feb,21,Friday,2014,33.4641,-117.11399999999999
108794,2014-02-21,San Jose,1,0,1,Feb,21,Friday,2014,37.3336,-121.87899999999999
174248,2014-02-21,Los Angeles,1,0,1,Feb,21,Friday,2014,34.0202,-118.162
111022,2014-02-21,Antioch,0,1,1,Feb,21,Friday,2014,37.9628,-121.76799999999999
109259,2014-02-21,Sacramento,0,1,1,Feb,21,Friday,2014,38.6267,-121.49700000000001
108865,2014-02-21,San Diego,0,0,0,Feb,21,Friday,2014,32.7081,-117.035
108862,2014-02-21,Long Beach,1,0,1,Feb,21,Friday,2014,33.8619,-118.186
109136,2014-02-21,Los Angeles,0,0,0,Feb,21,Friday,2014,34.0671,-118.204
109457,2014-02-22,Santa Cruz,0,0,0,Feb,22,Saturday,2014,36.9721,-122.03399999999999
109451,2014-02-22,Rancho Cucamonga,1,0,1,Feb,22,Saturday,2014,34.0991,-117.56700000000001
109749,2014-02-22,Long Beach,1,0,1,Feb,22,Saturday,2014,33.8616,-118.152
111024,2014-02-22,Sonora,0,1,1,Feb,22,Saturday,2014,37.9921,-120.41
109255,2014-02-22,Wilmington,0,4,4,Feb,22,Saturday,2014,33.7869,-118.27799999999999
109455,2014-02-22,Sacramento,0,2,2,Feb,22,Saturday,2014,38.5927,-121.434
109142,2014-02-22,Wilmington,0,4,4,Feb,22,Saturday,2014,33.7869,-118.27799999999999
109775,2014-02-23,Salinas,0,3,3,Feb,23,Sunday,2014,36.6866,-121.61399999999999
109781,2014-02-23,Concord,0,0,0,Feb,23,Sunday,2014,37.9393,-121.958
109448,2014-02-23,Oakland,0,1,1,Feb,23,Sunday,2014,37.833,-122.26299999999999
109755,2014-02-23,Modesto,1,0,1,Feb,23,Sunday,2014,37.6082,-120.98899999999999
109786,2014-02-23,San Jacinto,1,0,1,Feb,23,Sunday,2014,33.7803,-116.95299999999999
174237,2014-02-23,Los Angeles,0,0,0,Feb,23,Sunday,2014,33.9575,-118.24
174239,2014-02-23,Compton,1,0,1,Feb,23,Sunday,2014,33.897,-118.243
109743,2014-02-23,Fresno,1,0,1,Feb,23,Sunday,2014,36.7196,-119.79799999999999
110002,2014-02-24,Red Bluff,0,0,0,Feb,24,Monday,2014,40.1685,-122.275
110004,2014-02-24,San Diego,0,0,0,Feb,24,Monday,2014,32.5508,-117.04700000000001
174226,2014-02-24,Los Angeles,1,0,1,Feb,24,Monday,2014,34.5727,-117.89399999999999
109789,2014-02-24,Carlsbad,1,1,2,Feb,24,Monday,2014,33.1564,-117.339
110001,2014-02-24,Lancaster,1,0,1,Feb,24,Monday,2014,34.7196,-117.961
174224,2014-02-25,Los Angeles,1,0,1,Feb,25,Tueday,2014,34.2568,-118.43299999999999
111028,2014-02-25,Lakeside,0,0,0,Feb,25,Tueday,2014,32.8582,-116.92
111030,2014-02-25,Kearny Mesa,0,0,0,Feb,25,Tueday,2014,32.8284,-117.14399999999999
118385,2014-02-25,Danville,0,1,1,Feb,25,Tueday,2014,37.8065,-121.914
110502,2014-02-25,Fresno,0,0,0,Feb,25,Tueday,2014,36.8408,-119.79899999999999
110430,2014-02-26,San Diego,1,0,1,Feb,26,Wednesday,2014,32.7152,-117.162
111032,2014-02-26,Carmel Valley,0,0,0,Feb,26,Wednesday,2014,32.9336,-117.24
110481,2014-02-26,Oakland,1,0,1,Feb,26,Wednesday,2014,37.7553,-122.189
110500,2014-02-26,Fresno,0,1,1,Feb,26,Wednesday,2014,36.758,-119.80799999999999
110503,2014-02-26,San Rafael,0,0,0,Feb,26,Wednesday,2014,37.9715,-122.51700000000001
110491,2014-02-26,Oakland,0,0,0,Feb,26,Wednesday,2014,37.8053,-122.29
111038,2014-02-26,Rancho Peñasquitos,0,0,0,Feb,26,Wednesday,2014,32.9657,-117.115
174220,2014-02-26,Los Angeles,1,0,1,Feb,26,Wednesday,2014,33.9415,-118.279
111034,2014-02-26,Kearny Mesa,0,0,0,Feb,26,Wednesday,2014,32.8284,-117.14399999999999
174222,2014-02-26,Whittier,1,0,1,Feb,26,Wednesday,2014,33.9655,-118.04700000000001
111036,2014-02-26,Clairemont,0,0,0,Feb,26,Wednesday,2014,32.824,-117.185
110493,2014-02-26,Cathedral City,0,1,1,Feb,26,Wednesday,2014,33.8448,-116.485
110496,2014-02-26,Coachella,0,0,0,Feb,26,Wednesday,2014,33.6779,-116.185
110626,2014-02-27,Salida,0,2,2,Feb,27,Thursday,2014,37.7208,-121.08
110643,2014-02-27,San Mateo,0,0,0,Feb,27,Thursday,2014,37.5312,-122.32
110508,2014-02-27,San Diego,0,2,2,Feb,27,Thursday,2014,32.7121,-117.06
111260,2014-02-27,Fresno,1,1,2,Feb,27,Thursday,2014,36.6488,-119.786
110803,2014-02-27,Carmel Valley,0,0,0,Feb,27,Thursday,2014,36.5127,-121.775
111423,2014-02-27,Bakersfield,1,0,1,Feb,27,Thursday,2014,35.3325,-118.992
111431,2014-02-27,Ventura,0,0,0,Feb,27,Thursday,2014,34.2946,-119.3
110505,2014-02-27,Corning,0,0,0,Feb,27,Thursday,2014,39.9236,-122.197
110846,2014-02-27,Castro Valley,0,0,0,Feb,27,Thursday,2014,37.6959,-122.044
111247,2014-02-28,Fresno,0,0,0,Feb,28,Friday,2014,36.7314,-119.741
111254,2014-02-28,Visalia,0,0,0,Feb,28,Friday,2014,36.3111,-119.354
110816,2014-02-28,Richmond,1,0,1,Feb,28,Friday,2014,37.9405,-122.366
174218,2014-03-01,Los Angeles,1,0,1,Mar,1,Saturday,2014,34.0156,-118.27
174216,2014-03-01,Los Angeles,1,0,1,Mar,1,Saturday,2014,34.0707,-118.212
111562,2014-03-01,Mountain View,0,0,0,Mar,1,Saturday,2014,37.3694,-122.068
111124,2014-03-01,San Rafael,0,1,1,Mar,1,Saturday,2014,37.9725,-122.529
111904,2014-03-01,Merced,0,0,0,Mar,1,Saturday,2014,37.3149,-120.5
111160,2014-03-01,Carson,1,0,1,Mar,1,Saturday,2014,33.828,-118.219
111192,2014-03-01,San Diego,1,0,1,Mar,1,Saturday,2014,32.7172,-117.113
111244,2014-03-01,Fresno,0,1,1,Mar,1,Saturday,2014,36.7867,-119.71799999999999
112272,2014-03-01,Tujunga,1,0,1,Mar,1,Saturday,2014,34.2632,-118.29799999999999
111444,2014-03-01,Oakland,0,1,1,Mar,1,Saturday,2014,37.8139,-122.274
111264,2014-03-01,San Diego,1,0,1,Mar,1,Saturday,2014,32.7272,-117.069
174163,2014-03-01,Los Angeles,1,0,1,Mar,1,Saturday,2014,34.258,-118.29899999999999
111454,2014-03-01,Santa Cruz,0,0,0,Mar,1,Saturday,2014,36.9663,-122.041
111442,2014-03-01,Oakland,1,0,1,Mar,1,Saturday,2014,37.7642,-122.17299999999999
111565,2014-03-02,Stockton,1,1,2,Mar,2,Sunday,2014,37.9699,-121.279
111901,2014-03-02,Tustin,0,1,1,Mar,2,Sunday,2014,33.7299,-117.83
120180,2014-03-02,Twentynine Palms,1,0,1,Mar,2,Sunday,2014,34.1214,-116.031
111421,2014-03-02,Bakersfield,0,1,1,Mar,2,Sunday,2014,35.3762,-119.01799999999999
111429,2014-03-02,Fresno,0,0,0,Mar,2,Sunday,2014,36.751,-119.73700000000001
111451,2014-03-02,Sacramento,1,0,1,Mar,2,Sunday,2014,38.7032,-121.336
111613,2014-03-02,Fresno,0,1,1,Mar,2,Sunday,2014,36.753,-119.72
111446,2014-03-02,Citrus Heights,1,0,1,Mar,2,Sunday,2014,38.6639,-121.28
114709,2014-03-02,Bakersfield,0,0,0,Mar,2,Sunday,2014,35.3538,-118.99
111899,2014-03-03,Gardena,0,1,1,Mar,3,Monday,2014,33.8896,-118.31200000000001
111893,2014-03-03,Los Angeles,0,0,0,Mar,3,Monday,2014,34.1899,-118.45100000000001
131803,2014-03-03,Fresno,1,1,2,Mar,3,Monday,2014,36.8408,-119.79899999999999
111897,2014-03-04,San Bernardino,0,0,0,Mar,4,Tueday,2014,34.1157,-117.26
174208,2014-03-04,Los Angeles,1,0,1,Mar,4,Tueday,2014,34.2066,-118.365
113320,2014-03-04,Los Angeles,0,0,0,Mar,4,Tueday,2014,33.9416,-118.40899999999999
112077,2014-03-04,Sacramento,0,1,1,Mar,4,Tueday,2014,38.6329,-121.39200000000001
112086,2014-03-04,Paramount,1,0,1,Mar,4,Tueday,2014,33.9017,-118.17299999999999
112251,2014-03-05,Nuevo,1,0,1,Mar,5,Wednesday,2014,33.8216,-117.12
112270,2014-03-05,Oakland,0,1,1,Mar,5,Wednesday,2014,37.7789,-122.208
113641,2014-03-05,Oakland,1,0,1,Mar,5,Wednesday,2014,37.7979,-122.24
112743,2014-03-05,San Bernardino,1,1,2,Mar,5,Wednesday,2014,34.1149,-117.323
112745,2014-03-05,San Bernardino,0,1,1,Mar,5,Wednesday,2014,34.1274,-117.32600000000001
112521,2014-03-05,Los Angeles,1,1,2,Mar,5,Wednesday,2014,33.7882,-118.30799999999999
112320,2014-03-05,San Francisco,2,0,2,Mar,5,Wednesday,2014,37.7834,-122.42399999999999
112747,2014-03-05,Highland,0,1,1,Mar,5,Wednesday,2014,34.134,-117.214
112724,2014-03-06,Eureka,0,0,0,Mar,6,Thursday,2014,40.756,-124.05
112732,2014-03-06,Visalia,0,0,0,Mar,6,Thursday,2014,36.2991,-119.33200000000001
112557,2014-03-06,Harbor City,1,1,2,Mar,6,Thursday,2014,33.7882,-118.30799999999999
112514,2014-03-06,Compton,0,0,0,Mar,6,Thursday,2014,33.9198,-118.228
113088,2014-03-06,Fresno,1,0,1,Mar,6,Thursday,2014,36.7942,-119.844
112738,2014-03-06,Long Beach,2,0,2,Mar,6,Thursday,2014,33.8612,-118.17
129355,2014-03-06,Davis,0,0,0,Mar,6,Thursday,2014,38.5398,-121.73100000000001
114325,2014-03-06,San Jose,0,0,0,Mar,6,Thursday,2014,37.2798,-121.678
114328,2014-03-06,San Jose,0,0,0,Mar,6,Thursday,2014,37.3233,-121.846
174157,2014-03-06,Los Angeles,1,0,1,Mar,6,Thursday,2014,33.9483,-118.274
174155,2014-03-06,Los Angeles,1,0,1,Mar,6,Thursday,2014,33.9644,-118.288
113288,2014-03-07,Grover Beach,0,1,1,Mar,7,Friday,2014,35.1215,-120.62100000000001
113380,2014-03-07,Los Angeles,1,0,1,Mar,7,Friday,2014,34.1527,-118.59
113105,2014-03-07,Los Angeles,1,1,2,Mar,7,Friday,2014,34.0763,-118.31700000000001
113095,2014-03-07,Pomona,0,1,1,Mar,7,Friday,2014,34.0787,-117.76
112726,2014-03-07,Fresno,1,0,1,Mar,7,Friday,2014,36.8131,-119.765
112730,2014-03-07,Fresno,0,0,0,Mar,7,Friday,2014,36.7797,-119.74799999999999
112873,2014-03-07,El Monte,1,1,2,Mar,7,Friday,2014,34.0877,-118.02
112753,2014-03-07,Fairfield,0,1,1,Mar,7,Friday,2014,38.2897,-122.03399999999999
112881,2014-03-07,Pico Rivera,0,1,1,Mar,7,Friday,2014,34.0145,-118.085
112729,2014-03-07,Parlier,0,1,1,Mar,7,Friday,2014,36.6174,-119.546
112759,2014-03-07,Chico,0,0,0,Mar,7,Friday,2014,39.7368,-121.802
114339,2014-03-07,Santa Clara,0,0,0,Mar,7,Friday,2014,37.3858,-121.95200000000001
113282,2014-03-08,Sacramento,1,0,1,Mar,8,Saturday,2014,38.5403,-121.47399999999999
113215,2014-03-08,Roseland,0,0,0,Mar,8,Saturday,2014,38.4264,-122.74700000000001
113082,2014-03-08,San Francisco,0,1,1,Mar,8,Saturday,2014,37.7511,-122.41
114337,2014-03-08,San Jose,0,0,0,Mar,8,Saturday,2014,37.3245,-121.824
113093,2014-03-08,Fresno,0,0,0,Mar,8,Saturday,2014,36.8408,-119.79899999999999
113097,2014-03-08,Salinas,1,0,1,Mar,8,Saturday,2014,36.6769,-121.61200000000001
113255,2014-03-08,Richmond,1,3,4,Mar,8,Saturday,2014,37.9563,-122.368
117545,2014-03-08,Los Angeles,0,0,0,Mar,8,Saturday,2014,33.9416,-118.40899999999999
